customer_id,frequency,total_spent,total_profit,last_purchase,churn,age,gender,job_industry_category,wealth_segment,owns_car,avg_spend_per_trans,profit_margin,recency,high_value_cust,avg_spent_per_txn
1200,9,7735.860000000001,4075.17,2017-10-12,0,51,Female,Entertainment,High Net Worth,No,859.5400000000001,0.5267895230782356,80,0,859.5400000000001
1201,3,2329.42,807.37,2017-10-09,0,69,Female,Manufacturing,Mass Customer,No,776.4733333333334,0.34659700698027834,83,0,776.4733333333334
1202,3,4231.33,592.29,2017-10-06,0,33,Male,Retail,Mass Customer,Yes,1410.4433333333334,0.13997726483162504,86,0,1410.4433333333334
1203,1,1036.59,830.2399999999999,2017-12-23,0,37,Female,Health,Affluent Customer,No,1036.59,0.8009338311193432,8,0,1036.59
1204,2,598.64,183.15999999999997,2017-12-06,0,54,Female,Manufacturing,Affluent Customer,Yes,299.32,0.3059601763998396,25,0,299.32
1205,9,11055.76,5828.49,2017-12-08,0,47,Male,Manufacturing,Affluent Customer,No,1228.4177777777777,0.5271903514548072,23,1,1228.4177777777777
1206,2,3229.76,889.72,2017-10-08,0,47,Female,Financial Services,Mass Customer,No,1614.88,0.2754755771326662,84,0,1614.88
1207,7,4099.09,1126.07,2017-12-17,0,28,Female,Health,Mass Customer,No,585.5842857142858,0.2747121922182728,14,0,585.5842857142858
1208,5,6789.07,3238.37,2017-10-14,0,41,Female,Financial Services,Mass Customer,No,1357.8139999999999,0.4769975858254518,78,0,1357.8139999999999
1209,2,2368.55,1809.69,2017-08-21,1,48,Male,Property,High Net Worth,Yes,1184.275,0.7640497350699795,132,0,1184.275
1211,4,2677.25,1495.94,2017-05-10,1,47,Male,Financial Services,Affluent Customer,Yes,669.3125,0.5587599215613036,235,0,669.3125
1212,3,3843.34,2331.63,2017-10-20,0,56,Female,Property,Affluent Customer,No,1281.1133333333335,0.606667638043993,72,0,1281.1133333333335
1213,7,8448.45,5490.29,2017-10-22,0,51,Male,missing,High Net Worth,No,1206.9214285714286,0.6498576661991252,70,1,1206.9214285714286
1214,4,4251.7,3652.09,2017-12-07,0,36,Male,Property,High Net Worth,No,1062.925,0.858971705435473,24,0,1062.925
1215,8,7611.6,3118.9800000000005,2017-10-14,0,58,Female,Manufacturing,Mass Customer,No,951.45,0.4097666719218036,78,0,951.45
1216,4,3354.53,2156.72,2017-12-23,0,66,Female,Telecommunications,Affluent Customer,Yes,838.6325,0.6429276232437926,8,0,838.6325
1217,7,8001.530000000001,3270.61,2017-12-20,0,57,Female,Manufacturing,High Net Worth,No,1143.0757142857144,0.4087480769302871,11,0,1143.0757142857144
1218,6,8266.59,4540.57,2017-11-10,0,43,Female,missing,Mass Customer,Yes,1377.765,0.5492675940139767,51,1,1377.765
1219,3,3070.27,2015.72,2017-12-26,0,53,Male,Financial Services,Mass Customer,No,1023.4233333333333,0.6565285789197692,5,0,1023.4233333333333
1220,5,5406.34,2476.2700000000004,2017-10-25,0,38,Male,missing,High Net Worth,No,1081.268,0.4580307564822043,67,0,1081.268
1221,7,5309.76,1500.4900000000002,2017-12-21,0,30,Male,Health,High Net Worth,Yes,758.5371428571428,0.28259092689688425,10,0,758.5371428571428
1222,3,2947.03,667.99,2017-11-09,0,54,Female,Property,Mass Customer,No,982.3433333333334,0.22666549034112307,52,0,982.3433333333334
1223,8,4991.75,2235.3,2017-11-26,0,60,Female,Manufacturing,Mass Customer,Yes,623.96875,0.44779886813241854,35,0,623.96875
1224,8,9722.51,4988.3099999999995,2017-11-13,0,48,Female,Manufacturing,Mass Customer,No,1215.31375,0.5130681274691411,48,1,1215.31375
1225,4,5271.6,2078.59,2017-11-02,0,37,Male,Health,Mass Customer,Yes,1317.9,0.39429964337203127,59,0,1317.9
1226,5,5188.65,937.4400000000005,2017-12-06,0,44,Female,Health,Mass Customer,Yes,1037.73,0.18067127287444723,25,0,1037.73
1227,12,9340.67,4101.860000000001,2017-10-30,0,36,Female,IT,Affluent Customer,Yes,778.3891666666667,0.4391398047463405,62,1,778.3891666666667
1228,4,3561.17,922.34,2017-08-20,1,63,Female,Financial Services,Affluent Customer,No,890.2925,0.2589991491560358,133,0,890.2925
1229,9,6854.87,3005.63,2017-12-11,0,25,Male,Manufacturing,Affluent Customer,Yes,761.6522222222222,0.4384663750005471,20,0,761.6522222222222
1230,2,1824.33,617.98,2017-10-15,0,40,Male,Financial Services,Mass Customer,Yes,912.165,0.33874353872380547,77,0,912.165
1231,2,2000.5500000000002,1718.6100000000001,2017-07-08,1,52,Female,Health,Affluent Customer,No,1000.2750000000001,0.8590687560920747,176,0,1000.2750000000001
1232,9,10746.19,5011.9,2017-12-26,0,66,Male,Property,Affluent Customer,No,1194.0211111111112,0.4663885525939891,5,1,1194.0211111111112
1233,9,11281.31,6634.14,2017-12-16,0,47,Female,Retail,Affluent Customer,Yes,1253.4788888888888,0.5880646839773042,15,1,1253.4788888888888
1234,8,8027.4800000000005,2231.46,2017-10-06,0,60,Male,missing,Mass Customer,No,1003.4350000000001,0.27797764678329934,86,0,1003.4350000000001
1235,3,4340.25,3476.16,2017-10-10,0,56,Female,Health,Mass Customer,No,1446.75,0.8009123898392949,82,0,1446.75
1236,5,5581.9,3588.56,2017-11-19,0,51,Male,Financial Services,High Net Worth,Yes,1116.3799999999999,0.6428922051631165,42,0,1116.3799999999999
1237,11,14112.4,6961.5199999999995,2017-12-07,0,55,Female,Health,High Net Worth,No,1282.9454545454546,0.4932910064907457,24,1,1282.9454545454546
1238,5,3590.7,1110.02,2017-09-20,1,47,Male,missing,Affluent Customer,Yes,718.14,0.3091374940819339,102,0,718.14
1239,7,4496.44,1795.3000000000002,2017-11-22,0,47,Male,missing,Mass Customer,Yes,642.3485714285714,0.3992714236151267,39,0,642.3485714285714
1240,4,4634.82,3015.0499999999997,2017-12-25,0,60,Female,Manufacturing,Mass Customer,Yes,1158.705,0.6505214873501021,6,0,1158.705
1241,7,7065.74,1844.56,2017-10-16,0,39,Female,Health,Affluent Customer,Yes,1009.3914285714285,0.26105687443919534,76,0,1009.3914285714285
1242,3,2670.4700000000003,1100.8200000000002,2017-12-13,0,52,Male,Property,High Net Worth,Yes,890.1566666666668,0.4122195718356694,18,0,890.1566666666668
1243,10,11625.08,5127.43,2017-10-21,0,72,Male,Retail,Mass Customer,No,1162.508,0.4410662120174657,71,1,1162.508
1245,7,5886.29,2596.23,2017-10-20,0,31,Male,Manufacturing,Affluent Customer,No,840.8985714285715,0.44106389593445106,72,0,840.8985714285715
1246,2,2963.46,1769.48,2017-09-07,1,32,Male,missing,High Net Worth,No,1481.73,0.5970993365862877,115,0,1481.73
1247,4,5835.85,2848.9400000000005,2017-10-01,0,65,Female,Entertainment,Affluent Customer,No,1458.9625,0.4881790998740544,91,0,1458.9625
1248,1,1661.92,182.81000000000017,2017-10-24,0,61,Female,missing,Affluent Customer,Yes,1661.92,0.10999927794358343,68,0,1661.92
1249,5,6448.09,4269.85,2017-09-15,1,57,Male,Telecommunications,Mass Customer,No,1289.618,0.6621883379419332,107,0,1289.618
1250,10,9534.19,6093.26,2017-11-25,0,23,Female,Manufacturing,Mass Customer,No,953.4190000000001,0.6390957176225772,36,1,953.4190000000001
1251,4,2360.34,1481.07,2017-10-30,0,28,Male,Property,Mass Customer,No,590.085,0.6274816340018811,62,0,590.085
1252,7,9665.09,4548.3099999999995,2017-12-21,0,60,Male,Manufacturing,Mass Customer,Yes,1380.7271428571428,0.47059158269607415,10,1,1380.7271428571428
1253,4,3836.34,1948.45,2017-12-26,0,29,Female,Manufacturing,Mass Customer,No,959.085,0.5078929396247465,5,0,959.085
1254,7,6791.62,3436.5000000000005,2017-11-23,0,66,Male,Retail,Mass Customer,Yes,970.2314285714285,0.5059912068107463,38,0,970.2314285714285
1255,3,1726.6999999999998,287.3099999999999,2017-10-13,0,43,Male,Health,Affluent Customer,No,575.5666666666666,0.16639254068454273,79,0,575.5666666666666
1256,6,6083.15,2068.61,2017-10-10,0,39,Male,Health,High Net Worth,No,1013.8583333333332,0.34005572770686243,82,0,1013.8583333333332
1257,3,2708.91,1791.15,2017-04-18,1,53,Male,Property,Affluent Customer,Yes,902.9699999999999,0.6612069060987631,257,0,902.9699999999999
1258,8,8945.56,5441.22,2017-11-08,0,47,Male,Manufacturing,Mass Customer,No,1118.195,0.6082592928782548,53,1,1118.195
1259,7,8470.17,3342.13,2017-11-19,0,51,Female,Financial Services,Mass Customer,No,1210.0242857142857,0.394576496103384,42,1,1210.0242857142857
1260,5,3845.9700000000003,2195.2400000000002,2017-10-25,0,36,Male,Property,Mass Customer,No,769.1940000000001,0.5707896837468831,67,0,769.1940000000001
1261,6,4878.62,1584.5,2017-11-12,0,54,Female,Manufacturing,Mass Customer,No,813.1033333333334,0.3247844677388278,49,0,813.1033333333334
1262,3,4584.04,1355.3799999999997,2017-11-17,0,57,Female,missing,High Net Worth,Yes,1528.0133333333333,0.29567368522089676,44,0,1528.0133333333333
1263,6,5354.29,2951.0199999999995,2017-11-18,0,52,Male,Manufacturing,Affluent Customer,No,892.3816666666667,0.5511505727183248,43,0,892.3816666666667
1264,4,6000.92,2699.7099999999996,2017-12-28,0,31,Male,Health,Mass Customer,Yes,1500.23,0.4498826846550195,3,0,1500.23
1265,4,4449.86,1195.6099999999997,2017-12-23,0,38,Male,Property,Mass Customer,Yes,1112.465,0.2686848575011348,8,0,1112.465
1266,2,4182.94,3405.0999999999995,2017-04-17,1,47,Male,Health,Mass Customer,Yes,2091.47,0.8140446671479867,258,0,2091.47
1267,4,6352.41,2557.49,2017-08-11,1,46,Male,Entertainment,Affluent Customer,Yes,1588.1025,0.40260153233182366,142,0,1588.1025
1268,3,3021.9300000000003,1318.2600000000004,2017-10-24,0,35,Male,Financial Services,High Net Worth,Yes,1007.3100000000001,0.4362311502913702,68,0,1007.3100000000001
1269,3,2962.88,935.0600000000001,2017-06-02,1,35,Male,Property,High Net Worth,Yes,987.6266666666667,0.3155915865644238,212,0,987.6266666666667
1270,4,3962.16,2113.08,2017-06-08,1,42,Male,Financial Services,Affluent Customer,No,990.54,0.5333151614271003,206,0,990.54
1271,2,3387.5299999999997,950.1199999999999,2017-06-26,1,31,Female,Telecommunications,Mass Customer,Yes,1693.7649999999999,0.28047574486425214,188,0,1693.7649999999999
1272,10,12199.83,5029.13,2017-12-06,0,40,Female,Manufacturing,Affluent Customer,No,1219.983,0.4122295146735651,25,1,1219.983
1273,3,3050.3100000000004,1551.7500000000002,2017-12-07,0,51,Male,Financial Services,Affluent Customer,Yes,1016.7700000000001,0.5087187859594599,24,0,1016.7700000000001
1274,10,7482.33,3573.5,2017-12-16,0,47,Male,Manufacturing,Mass Customer,No,748.233,0.4775918731197368,15,0,748.233
1275,6,5698.139999999999,1540.0799999999997,2017-08-03,1,59,Female,Health,Mass Customer,Yes,949.6899999999999,0.27027766955532856,150,0,949.6899999999999
1276,2,2585.3,969.91,2017-09-21,1,61,Male,Health,Affluent Customer,No,1292.65,0.37516342397400687,101,0,1292.65
1277,3,2701.3900000000003,1197.91,2017-11-05,0,52,Male,missing,Mass Customer,Yes,900.4633333333335,0.44344207981816763,56,0,900.4633333333335
1278,4,6559.17,721.51,2017-10-27,0,26,Female,Health,Affluent Customer,No,1639.7925,0.11000019819580831,65,0,1639.7925
1279,6,6106.63,2422.29,2017-11-08,0,63,Male,Financial Services,Mass Customer,No,1017.7716666666666,0.396665591332699,53,0,1017.7716666666666
1280,4,4802.049999999999,2799.4199999999996,2017-09-15,1,47,Male,Manufacturing,High Net Worth,Yes,1200.5124999999998,0.5829635259941067,107,0,1200.5124999999998
1281,3,3403.18,1186.6099999999997,2017-10-04,0,57,Male,Manufacturing,Affluent Customer,Yes,1134.3933333333332,0.3486768257923471,88,0,1134.3933333333332
1282,8,10069.949999999999,5521.41,2017-11-22,0,44,Male,Entertainment,Affluent Customer,Yes,1258.7437499999999,0.5483056023118288,39,1,1258.7437499999999
1283,2,2964.4,1012.1,2017-09-28,1,31,Female,Health,Mass Customer,No,1482.2,0.3414181621913372,94,0,1482.2
1284,3,418.80999999999995,106.49999999999999,2017-10-13,0,49,Male,Entertainment,Affluent Customer,No,139.60333333333332,0.2542919223514243,79,0,139.60333333333332
1285,8,11638.83,6456.509999999999,2017-09-04,1,52,Male,Manufacturing,Mass Customer,Yes,1454.85375,0.554738749513482,118,1,1454.85375
1286,7,6400.92,2415.24,2017-11-09,0,50,Female,Manufacturing,High Net Worth,Yes,914.4171428571428,0.37732700924242135,52,0,914.4171428571428
1287,7,9575.2,5456.97,2017-10-24,0,65,Male,Financial Services,Mass Customer,Yes,1367.8857142857144,0.5699066338039936,68,1,1367.8857142857144
1288,5,7824.94,3227.13,2017-12-08,0,46,Female,Financial Services,Affluent Customer,Yes,1564.9879999999998,0.4124159418474775,23,0,1564.9879999999998
1289,6,5578.72,3940.48,2017-12-19,0,52,Male,missing,Mass Customer,Yes,929.7866666666667,0.7063412395674993,12,0,929.7866666666667
1290,9,11890.97,7616.040000000001,2017-11-16,0,58,Male,Financial Services,High Net Worth,Yes,1321.2188888888888,0.6404893797562353,45,1,1321.2188888888888
1291,7,8651.92,5147.26,2017-12-14,0,45,Male,Health,Mass Customer,No,1235.9885714285715,0.5949269063976551,17,1,1235.9885714285715
1292,5,6404.32,3607.66,2017-11-29,0,64,Female,missing,Affluent Customer,No,1280.864,0.5633166362705174,32,0,1280.864
1293,5,5896.44,4736.69,2017-05-05,1,45,Male,IT,Mass Customer,No,1179.288,0.8033135247708787,240,0,1179.288
1294,3,1722.97,917.3199999999999,2017-07-07,1,51,Female,Manufacturing,Mass Customer,Yes,574.3233333333334,0.5324062519951014,177,0,574.3233333333334
1295,6,5147.23,1882.9,2017-12-01,0,28,Male,Argiculture,Mass Customer,Yes,857.8716666666666,0.36580840568616524,30,0,857.8716666666666
1296,4,5977.84,2793.27,2017-08-22,1,36,Female,Financial Services,Affluent Customer,Yes,1494.46,0.4672707867724797,131,0,1494.46
1297,6,6037.48,2424.5299999999997,2017-12-28,0,44,Male,Health,Mass Customer,No,1006.2466666666666,0.40157979819394846,3,0,1006.2466666666666
1298,5,7471.98,4113.36,2017-08-11,1,51,Male,Health,Mass Customer,No,1494.396,0.5505046855050468,142,0,1494.396
1299,7,9845.31,5957.78,2017-12-24,0,48,Female,missing,Affluent Customer,No,1406.472857142857,0.6051388935442358,7,1,1406.472857142857
1300,6,9217.35,6148.62,2017-12-10,0,34,Female,Financial Services,Affluent Customer,Yes,1536.2250000000001,0.6670702533808524,21,1,1536.2250000000001
1301,8,5396.44,2178.71,2017-12-18,0,33,Female,Health,Mass Customer,No,674.555,0.4037309782004433,13,0,674.555
1302,13,17035.83,5336.7300000000005,2017-12-01,0,27,Female,Financial Services,Affluent Customer,Yes,1310.4484615384617,0.3132650419732998,30,1,1310.4484615384617
1303,6,7278.72,4352.37,2017-12-20,0,53,Male,Argiculture,Mass Customer,No,1213.1200000000001,0.5979581574782379,11,0,1213.1200000000001
1304,6,4316.4400000000005,2321.06,2017-12-27,0,47,Male,missing,High Net Worth,No,719.4066666666668,0.5377255330781847,4,0,719.4066666666668
1305,5,4862.79,2825.0,2017-08-10,1,55,Male,Financial Services,High Net Worth,Yes,972.558,0.5809422162996962,143,0,972.558
1306,6,7121.24,5486.1,2017-12-18,0,69,Male,Health,Affluent Customer,Yes,1186.8733333333332,0.7703854946610422,13,0,1186.8733333333332
1307,9,9888.54,4526.73,2017-10-01,0,55,Female,Health,High Net Worth,Yes,1098.7266666666667,0.4577753642094788,91,1,1098.7266666666667
1308,5,7509.25,4757.959999999999,2017-12-15,0,49,Male,missing,Affluent Customer,Yes,1501.85,0.6336132103738721,16,0,1501.85
1309,4,3547.44,1400.32,2017-10-09,0,48,Male,missing,Mass Customer,No,886.86,0.39474099632410975,83,0,886.86
1310,5,4177.02,2289.2700000000004,2017-12-10,0,38,Male,Manufacturing,High Net Worth,Yes,835.4040000000001,0.5480629731243806,21,0,835.4040000000001
1311,4,6207.49,3572.06,2017-11-23,0,41,Female,Financial Services,Mass Customer,Yes,1551.8725,0.5754435367596242,38,0,1551.8725
1312,4,3066.41,1292.6000000000001,2017-12-04,0,31,Female,Health,Affluent Customer,No,766.6025,0.42153528067023005,27,0,766.6025
1313,7,8113.21,4753.51,2017-12-23,0,39,Male,Property,Mass Customer,No,1159.03,0.5858975670542239,8,1,1159.03
1314,6,6419.91,3092.3900000000003,2017-12-03,0,55,Female,Health,Mass Customer,Yes,1069.985,0.4816874379858908,28,0,1069.985
1315,8,5675.12,2216.97,2017-12-25,0,52,Female,IT,Mass Customer,Yes,709.39,0.39064724622563046,6,0,709.39
1316,5,5704.709999999999,2152.88,2017-11-28,0,35,Male,Retail,High Net Worth,Yes,1140.9419999999998,0.377386405268629,33,0,1140.9419999999998
1317,9,15370.81,7024.709999999999,2017-12-20,0,52,Male,Retail,Mass Customer,Yes,1707.8677777777777,0.45701625353510966,11,1,1707.8677777777777
1318,7,7834.26,3500.74,2017-12-23,0,59,Female,Financial Services,Mass Customer,Yes,1119.18,0.4468501173052719,8,0,1119.18
1319,3,3463.61,1579.83,2017-12-14,0,70,Male,Entertainment,Mass Customer,Yes,1154.5366666666666,0.4561223694353579,17,0,1154.5366666666666
1320,6,4696.18,1835.1799999999998,2017-09-27,1,41,Female,Manufacturing,High Net Worth,Yes,782.6966666666667,0.39078144364142764,95,0,782.6966666666667
1321,7,5511.14,2398.25,2017-09-18,1,31,Female,Argiculture,Affluent Customer,No,787.3057142857143,0.43516404954328863,104,0,787.3057142857143
1322,4,6024.35,4008.84,2017-10-28,0,23,Female,Financial Services,Mass Customer,Yes,1506.0875,0.6654394250002075,64,0,1506.0875
1323,7,3352.15,1695.38,2017-11-07,0,37,Male,missing,High Net Worth,Yes,478.87857142857143,0.5057589904986353,54,0,478.87857142857143
1324,7,6791.04,2443.26,2017-10-17,0,47,Female,Manufacturing,Mass Customer,No,970.1485714285715,0.3597770002827255,75,0,970.1485714285715
1325,1,416.98,104.24000000000001,2017-10-09,0,57,Male,Argiculture,High Net Worth,Yes,416.98,0.24998800901721907,83,0,416.98
1326,6,6384.110000000001,3581.0,2017-12-20,0,59,Male,Health,Affluent Customer,Yes,1064.0183333333334,0.5609239189174372,11,0,1064.0183333333334
1327,5,5206.27,2848.5,2017-12-24,0,29,Female,Property,Affluent Customer,No,1041.2540000000001,0.5471287505258082,7,0,1041.2540000000001
1328,7,10301.23,5351.58,2017-12-30,0,44,Male,IT,Mass Customer,Yes,1471.6042857142857,0.5195088353526714,1,1,1471.6042857142857
1329,11,14818.12,8352.16,2017-12-26,0,36,Female,missing,Mass Customer,No,1347.1018181818183,0.5636450507891689,5,1,1347.1018181818183
1330,6,8329.24,5101.120000000001,2017-10-16,0,40,Male,missing,Affluent Customer,No,1388.2066666666667,0.6124352281840841,76,1,1388.2066666666667
1331,10,11641.26,6252.43,2017-12-25,0,38,Male,Telecommunications,High Net Worth,No,1164.126,0.5370922047957009,6,1,1164.126
1332,8,9213.53,5075.61,2017-11-29,0,47,Male,missing,Mass Customer,Yes,1151.69125,0.5508865765889945,32,1,1151.69125
1333,3,3501.9,1924.18,2017-12-23,0,52,Male,Financial Services,High Net Worth,No,1167.3,0.5494674319655044,8,0,1167.3
1334,2,3129.3199999999997,719.98,2017-05-04,1,26,Female,Financial Services,Mass Customer,No,1564.6599999999999,0.23007554356857082,241,0,1564.6599999999999
1335,7,7295.27,3332.65,2017-11-08,0,28,Female,Entertainment,Mass Customer,Yes,1042.1814285714286,0.4568233937880298,53,0,1042.1814285714286
1336,6,6095.66,3595.9100000000003,2017-10-13,0,36,Male,missing,Mass Customer,Yes,1015.9433333333333,0.5899131513240569,79,0,1015.9433333333333
1337,6,6160.39,3417.42,2017-10-08,0,37,Female,Health,Mass Customer,No,1026.7316666666668,0.5547408524460302,84,0,1026.7316666666668
1338,2,1671.8400000000001,234.35999999999996,2017-05-13,1,44,Male,missing,High Net Worth,No,835.9200000000001,0.14018087855297154,232,0,835.9200000000001
1339,5,6447.48,4713.219999999999,2017-09-19,1,46,Female,IT,High Net Worth,No,1289.4959999999999,0.7310173897398673,103,0,1289.4959999999999
1340,8,7371.42,2120.42,2017-12-02,0,47,Male,missing,High Net Worth,No,921.4275,0.28765421045063233,29,0,921.4275
1341,4,2841.1,1213.75,2017-12-20,0,39,Male,Financial Services,Affluent Customer,No,710.275,0.42721129140121783,11,0,710.275
1342,5,5550.01,3822.2000000000003,2017-12-27,0,63,Male,Retail,Affluent Customer,Yes,1110.002,0.6886834438136148,4,0,1110.002
1343,3,3737.68,1317.1599999999999,2017-12-10,0,45,Male,Health,High Net Worth,No,1245.8933333333332,0.35240041951156864,21,0,1245.8933333333332
1344,3,1709.46,628.5699999999999,2017-12-09,0,29,Female,Manufacturing,Mass Customer,No,569.82,0.36770091139892125,22,0,569.82
1345,6,8121.72,5170.95,2017-11-17,0,65,Male,Manufacturing,Mass Customer,No,1353.6200000000001,0.636681638864674,44,1,1353.6200000000001
1346,9,10530.7,6736.53,2017-12-15,0,55,Male,Telecommunications,Mass Customer,No,1170.0777777777778,0.6397039133201021,16,1,1170.0777777777778
1347,6,6106.51,3745.36,2017-09-30,1,47,Female,Manufacturing,Mass Customer,Yes,1017.7516666666667,0.6133388793271443,92,0,1017.7516666666667
1348,5,7592.16,5915.860000000001,2017-09-07,1,41,Male,missing,High Net Worth,No,1518.432,0.7792064445427916,115,0,1518.432
